id;fecha;tamn_pct;tipmn_pct;spread_pct;tasa_referencia_pct;tasa_interbancaria_pct;brecha_interbancaria_pct;riesgo_pais_embig_pct;tipo_cambio_pen_usd
1115;2025-06-19;15,01;2,3;12,71;4,5;4,5;0,0;1,53;3,588667
1116;2025-06-20;14,97;2,3;12,67;4,5;4,5;0,0;1,54;3,598667
1117;2025-06-23;14,91;2,31;12,6;4,5;4,5;0,0;1,55;3,600667
1118;2025-06-24;14,98;2,3;12,68;4,5;4,5;0,0;1,56;3,576833
1119;2025-06-25;14,99;2,3;12,69;4,5;4,5;0,0;1,58;3,572833
1120;2025-06-26;15,06;2,29;12,77;4,5;4,5;0,0;1,6;3,562333
1121;2025-06-27;15,06;2,31;12,75;4,5;4,5;0,0;1,55;3,5505
1122;2025-06-30;15,13;2,31;12,82;4,5;4,63;0,13;1,54;3,5415
1123;2025-07-01;15,81;2,88;12,93;4,5;4,5;0,0;1,49;3,554333
1124;2025-07-02;15,21;2,19;13,02;4,5;4,5;0,0;1,49;3,555333
1125;2025-07-03;15,18;2,09;13,09;4,5;4,5;0,0;1,43;3,5425
1126;2025-07-04;15,19;2,11;13,08;4,5;4,5;0,0;1,43;3,551167
1127;2025-07-07;15,18;2,11;13,07;4,5;4,5;0,0;1,41;3,562333
1128;2025-07-08;15,11;2,12;12,99;4,5;4,5;0,0;1,45;3,557667
1129;2025-07-09;15,08;2,12;12,96;4,5;4,5;0,0;1,42;3,550333
1130;2025-07-10;15,09;2,12;12,97;4,5;4,5;0,0;1,42;3,552
1131;2025-07-11;15,06;2,14;12,92;4,5;4,5;0,0;1,35;3,554167
1132;2025-07-14;15,07;2,16;12,91;4,5;4,5;0,0;1,38;3,5655
1133;2025-07-15;15,08;2,13;12,95;4,5;4,5;0,0;1,34;3,565167
1134;2025-07-16;15,02;2,13;12,89;4,5;4,5;0,0;1,4;3,553333
1135;2025-07-17;14,96;2,13;12,83;4,5;4,5;0,0;1,39;3,5545
1136;2025-07-18;14,9;2,15;12,75;4,5;4,5;0,0;1,39;3,565
1137;2025-07-21;14,92;2,15;12,77;4,5;4,5;0,0;1,37;3,561
1138;2025-07-22;14,86;2,16;12,7;4,5;4,49;-0,01;1,42;3,558167
1139;2025-07-24;14,87;2,16;12,71;4,5;4,5;0,0;1,38;3,5485
1140;2025-07-25;14,9;2,15;12,75;4,5;4,5;0,0;1,42;3,545
1141;2025-07-30;14,95;2,15;12,8;4,5;4,5;0,0;1,42;3,567
1142;2025-07-31;15,08;2,13;12,95;4,5;4,5;0,0;1,4;3,587833
1143;2025-08-01;15,12;2,1;13,02;4,5;4,5;0,0;1,47;3,582667
1144;2025-08-04;15,09;2,02;13,07;4,5;4,5;0,0;1,43;3,569667
1145;2025-08-05;15,1;2,06;13,04;4,5;4,5;0,0;1,44;3,558333
1146;2025-08-07;14,98;2,07;12,91;4,5;4,5;0,0;1,38;3,544
1147;2025-08-08;14,99;2,06;12,93;4,5;4,5;0,0;1,34;3,527
1148;2025-08-11;15,04;2,12;12,92;4,5;4,5;0,0;1,33;3,531667
1149;2025-08-12;15,14;2,19;12,95;4,5;4,5;0,0;1,32;3,5235
1150;2025-08-13;15,15;2,16;12,99;4,5;4,5;0,0;1,31;3,538167
1151;2025-08-14;15,2;2,16;13,04;4,5;4,5;0,0;1,28;3,560667
1152;2025-08-15;15,22;2,17;13,05;4,5;4,5;0,0;1,26;3,561833
1153;2025-08-18;15,21;2,17;13,04;4,5;4,5;0,0;1,25;3,553167
1154;2025-08-19;15,21;2,17;13,04;4,5;4,5;0,0;1,26;3,533667
1155;2025-08-20;15,2;2,17;13,03;4,5;4,5;0,0;1,28;3,53
1156;2025-08-21;15,1;2,17;12,93;4,5;4,5;0,0;1,3;3,536167
1157;2025-08-22;15,1;2,16;12,94;4,5;4,5;0,0;1,31;3,523
1158;2025-08-25;15,13;2,17;12,96;4,5;4,5;0,0;1,29;3,528333
1159;2025-08-26;15,25;2,18;13,07;4,5;4,5;0,0;1,31;3,538
1160;2025-08-27;15,29;2,17;13,12;4,5;4,5;0,0;1,36;3,5535
1161;2025-08-28;15,3;2,16;13,14;4,5;4,5;0,0;1,35;3,544167
1162;2025-08-29;15,33;2,14;13,19;4,5;4,5;0,0;1,31;3,534
1163;2025-09-01;15,32;2,12;13,2;4,5;4,5;0,0;1,31;3,534167
1164;2025-09-02;15,32;2,03;13,29;4,5;4,5;0,0;1,33;3,5415
1165;2025-09-03;15,32;2,05;13,27;4,5;4,5;0,0;1,33;3,531833
1166;2025-09-04;15,37;2,07;13,3;4,5;4,5;0,0;1,33;3,5335
1167;2025-09-05;15,34;2,06;13,28;4,5;4,5;0,0;1,33;3,521167
1168;2025-09-08;15,26;2,08;13,18;4,5;4,5;0,0;1,32;3,516333
1169;2025-09-09;15,29;2,12;13,17;4,5;4,5;0,0;1,31;3,505
1170;2025-09-10;15,31;2,12;13,19;4,5;4,5;0,0;1,28;3,486333
1171;2025-09-11;15,33;2,13;13,2;4,5;4,5;0,0;1,23;3,481
1172;2025-09-12;15,32;2,17;13,15;4,25;4,25;0,0;1,22;3,495333
1173;2025-09-15;15,36;2,17;13,19;4,25;4,29;0,04;1,23;3,493
1174;2025-09-16;15,4;2,16;13,24;4,25;4,25;0,0;1,23;3,484167
1175;2025-09-17;15,37;2,17;13,2;4,25;4,25;0,0;1,2;3,483167
1176;2025-09-18;15,36;2,17;13,19;4,25;4,25;0,0;1,17;3,486833
1177;2025-09-19;15,35;2,16;13,19;4,25;4,25;0,0;1,18;3,493571
1178;2025-09-22;15,35;2,17;13,18;4,25;4,25;0,0;1,18;3,504786
1179;2025-09-23;15,32;2,19;13,13;4,25;4,25;0,0;1,19;3,501214
1180;2025-09-24;15,33;2,18;13,15;4,25;4,25;0,0;1,17;3,507643
1181;2025-09-25;15,35;2,18;13,17;4,25;4,25;0,0;1,18;3,507143
1182;2025-09-26;15,41;2,18;13,23;4,25;4,25;0,0;1,18;3,496929
1183;2025-09-29;15,41;2,19;13,22;4,25;4,25;0,0;1,2;3,482357
1184;2025-09-30;15,49;2,18;13,31;4,25;4,25;0,0;1,19;3,473
1185;2025-10-01;15,56;2,12;13,44;4,25;4,25;0,0;1,21;3,4705
1186;2025-10-02;15,46;2,05;13,41;4,25;4,25;0,0;1,22;3,482357
1187;2025-10-03;15,42;2,07;13,35;4,25;4,25;0,0;1,19;3,468
1188;2025-10-06;15,42;2,07;13,35;4,25;4,25;0,0;1,17;3,458857
1189;2025-10-07;15,36;2,09;13,27;4,25;4,25;0,0;1,2;3,449571
1190;2025-10-09;15,35;2,11;13,24;4,25;4,25;0,0;1,21;3,434643
1191;2025-10-10;15,5;2,11;13,39;4,25;4,25;0,0;1,31;3,439
1192;2025-10-13;15,55;2,12;13,43;4,25;4,25;0,0;1,31;3,428571
1193;2025-10-14;15,65;2,13;13,52;4,25;4,25;0,0;1,31;3,426357
1194;2025-10-15;15,66;2,12;13,54;4,25;4,25;0,0;1,26;3,4115
1195;2025-10-16;15,65;2,14;13,51;4,25;4,25;0,0;1,29;3,393786
1196;2025-10-17;15,59;2,14;13,45;4,25;4,25;0,0;1,26;3,385429
1197;2025-10-20;15,61;2,16;13,45;4,25;4,25;0,0;1,24;3,3725
1198;2025-10-21;15,56;2,16;13,4;4,25;4,25;0,0;1,2;3,386714
1199;2025-10-22;15,53;2,15;13,38;4,25;4,25;0,0;1,23;3,401357
1200;2025-10-23;15,55;2,15;13,4;4,25;4,25;0,0;1,24;3,396929
1201;2025-10-24;15,56;2,13;13,43;4,25;4,25;0,0;1,22;3,383857
1202;2025-10-27;15,6;2,13;13,47;4,25;4,25;0,0;1,23;3,381571
1203;2025-10-28;15,71;2,13;13,58;4,25;4,25;0,0;1,24;3,392
1204;2025-10-29;15,72;2,14;13,58;4,25;4,25;0,0;1,18;3,390214
1205;2025-10-30;15,73;2,16;13,57;4,25;4,25;0,0;1,22;3,394071
1206;2025-10-31;15,72;2,15;13,57;4,25;4,25;0,0;1,2;3,375857
1207;2025-11-03;15,72;2,12;13,6;4,25;4,25;0,0;1,24;3,374929
1208;2025-11-04;15,68;2,03;13,65;4,25;4,25;0,0;1,27;3,387071
1209;2025-11-05;15,66;2,06;13,6;4,25;4,25;0,0;1,25;3,376429
1210;2025-11-06;15,57;2,06;13,51;4,25;4,26;0,01;1,29;3,375357
1211;2025-11-07;15,61;2,07;13,54;4,25;4,25;0,0;1,29;3,3765
1212;2025-11-10;15,63;2,06;13,57;4,25;4,25;0,0;1,25;3,372357
1213;2025-11-11;15,78;2,1;13,68;4,25;4,25;0,0;1,25;3,360857
1214;2025-11-12;15,8;2,1;13,7;4,25;4,25;0,0;1,26;3,369429
1215;2025-11-13;15,82;2,09;13,73;4,25;4,25;0,0;1,24;3,365
1216;2025-11-14;15,82;2,11;13,71;4,25;4,25;0,0;1,19;3,3725
1217;2025-11-17;15,8;2,12;13,68;4,25;4,25;0,0;1,24;3,363357
1218;2025-11-18;15,79;2,11;13,68;4,25;4,25;0,0;1,25;3,369071
1219;2025-11-19;15,77;2,11;13,66;4,25;4,25;0,0;1,2;3,377714
1220;2025-11-20;15,8;2,1;13,7;4,25;4,25;0,0;1,26;3,381143
1221;2025-11-21;15,71;2,11;13,6;4,25;4,25;0,0;1,27;3,389286
1222;2025-11-24;15,7;2,11;13,59;4,25;4,25;0,0;1,29;3,385286
1223;2025-11-25;15,81;2,1;13,71;4,25;4,25;0,0;1,3;3,377214
1224;2025-11-26;15,84;2,1;13,74;4,25;4,25;0,0;1,3;3,366857
1225;2025-11-27;15,85;2,11;13,74;4,25;4,25;0,0;1,3;3,366429
1226;2025-11-28;15,86;2,08;13,78;4,25;4,25;0,0;1,28;3,3625
1227;2025-12-01;15,85;2,06;13,79;4,25;4,25;0,0;1,24;3,370643
1228;2025-12-02;15,94;1,94;14,0;4,25;4,25;0,0;1,23;3,370143
1229;2025-12-03;15,92;1,98;13,94;4,25;4,25;0,0;1,23;3,3645
1230;2025-12-04;15,9;2,05;13,85;4,25;4,25;0,0;1,21;3,359429
1231;2025-12-05;15,88;1,98;13,9;4,25;4,25;0,0;1,21;3,366714
1232;2025-12-10;15,77;1,99;13,78;4,25;4,25;0,0;1,24;3,372143
1233;2025-12-11;15,86;1,98;13,88;4,25;4,25;0,0;1,24;3,367571
1234;2025-12-12;15,89;1,97;13,92;4,25;4,25;0,0;1,21;3,368857
1235;2025-12-15;15,87;1,98;13,89;4,25;4,25;0,0;1,2;3,3705
1236;2025-12-16;15,86;1,99;13,87;4,25;4,25;0,0;1,24;3,371429
1237;2025-12-17;15,8;1,98;13,82;4,25;4,25;0,0;1,21;3,369143
1238;2025-12-18;15,77;1,99;13,78;4,25;4,25;0,0;1,27;3,366643
1239;2025-12-19;15,75;1,97;13,78;4,25;4,21;-0,04;1,29;3,367857
1240;2025-12-22;15,77;1,97;13,8;4,25;4,25;0,0;1,28;3,366143
1241;2025-12-23;15,78;1,96;13,82;4,25;4,25;0,0;1,32;3,367
1242;2025-12-24;15,81;1,97;13,84;4,25;4,25;0,0;1,34;3,365
1243;2025-12-29;15,94;1,96;13,98;4,25;4,25;0,0;1,36;3,367
1244;2025-12-30;16,04;1,97;14,07;4,25;4,25;0,0;1,37;3,364357
1245;2025-12-31;17,06;1,97;15,09;4,25;3,85;-0,4;1,35;3,3636
